,weather,temperature,pressure,humidity,wind_speed,wind_direction,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration,PM25_Concentration
2014/7/24 7:00,2,0.68627451,0.393442623,0.84,0.058333333,23,0.121212121,0.14957265,0.099817254,0.076294278,0.034068136,69
2014/7/24 8:00,2,0.705882353,0.393442623,0.77,0.041666667,13,0.157828283,0.179487179,0.102905035,0.0626703,0.04008016,67
2014/7/24 9:00,2,0.705882353,0.409836066,0.77,0.05,14,0.166666667,0.188034188,0.107442183,0.059945504,0.038076152,74
2014/7/24 10:00,2,0.725490196,0.409836066,0.73,0.25,24,0.202020202,0.213675214,0.108954566,0.141689373,0.048096192,86
2014/7/24 11:00,4,0.725490196,0.426229508,0.74,0.141666667,14,0.241161616,0.252136752,0.118280925,0.188010899,0.076152305,86
2014/7/24 12:00,4,0.725490196,0.426229508,0.74,0.166666667,14,0.190656566,0.260683761,0.135862373,0.196185286,0.070140281,94
2014/7/24 13:00,4,0.745098039,0.426229508,0.69,0.141666667,24,0.183080808,0.200854701,0.135232214,0.239782016,0.044088176,85
2014/7/24 14:00,4,0.705882353,0.426229508,0.81,0.233333333,14,0.171717172,0.192307692,0.147772386,0.258855586,0.04008016,93
2014/7/24 15:00,4,0.705882353,0.426229508,0.81,0,0,0.162878788,0.222222222,0.203037368,0.267029973,0.048096192,85
2014/7/24 16:00,4,0.705882353,0.409836066,0.75,0.366666667,14,0.166666667,0.235042735,0.218035163,0.291553134,0.046092184,88
2014/7/24 17:00,4,0.725490196,0.393442623,0.73,0.166666667,14,0.166666667,0.346153846,0.344067049,0.196185286,0.070140281,109
2014/7/24 18:00,4,0.725490196,0.409836066,0.78,0.108333333,13,0.181818182,0.209401709,0.168126536,0.190735695,0.048096192,114
2014/7/24 19:00,4,0.725490196,0.409836066,0.81,0.133333333,13,0.138888889,0.14957265,0.144621589,0.242506812,0.024048096,94
2014/7/24 20:00,4,0.705882353,0.426229508,0.86,0.1,13,0.138888889,0.115384615,0.132207448,0.261580381,0.018036072,78
2014/7/24 21:00,4,0.68627451,0.442622951,0.77,0.116666667,13,0.138888889,0.102564103,0.091373117,0.239782016,0.018036072,46
2014/7/24 22:00,4,0.68627451,0.442622951,0.78,0.075,13,0.138888889,0.08974359,0.085260571,0.239782016,0.016032064,29
2014/7/24 23:00,4,0.68627451,0.442622951,0.81,0.083333333,13,0.138888889,0.111111111,0.077761674,0.19346049,0.012024048,26
2014/7/25 0:00,4,0.647058824,0.426229508,0.88,0,9,0.138888889,0.106837607,0.067994203,0.174386921,0.014028056,31
2014/7/25 1:00,4,0.666666667,0.426229508,0.87,0.15,14,0.138888889,0.115384615,0.070325792,0.171662125,0.014028056,20
2014/7/25 2:00,4,0.666666667,0.426229508,0.82,0.166666667,14,0.138888889,0.141025641,0.072594366,0.144414169,0.016032064,18
2014/7/25 3:00,4,0.666666667,0.409836066,0.82,0.116666667,14,0.059343434,0.230769231,0.08154263,0.076294278,0.02004008,20
2014/7/25 4:00,4,0.647058824,0.409836066,0.89,0.116666667,24,0.107323232,0.269230769,0.081038503,0.04359673,0.028056112,27
2014/7/25 5:00,4,0.647058824,0.409836066,0.84,0.108333333,14,0.103535354,0.286324786,0.083811204,0.027247956,0.026052104,32
2014/7/25 6:00,4,0.647058824,0.426229508,0.86,0.075,14,0.053030303,0.239316239,0.077698658,0.068119891,0.04008016,29
2014/7/25 7:00,4,0.666666667,0.426229508,0.85,0.041666667,14,0.137626263,0.222222222,0.09086899,0.081743869,0.036072144,32
2014/7/25 8:00,1,0.68627451,0.426229508,0.8,0.116666667,14,0.22979798,0.179487179,0.181485916,0.130790191,0.054108216,69
2014/7/25 9:00,1,0.725490196,0.426229508,0.74,0.191666667,13,0.232323232,0.179487179,0.261894259,0.174386921,0.096192385,103
2014/7/25 10:00,1,0.725490196,0.426229508,0.73,0.158333333,14,0.253787879,0.213675214,0.333165291,0.177111717,0.130260521,31
2014/7/25 11:00,1,0.764705882,0.409836066,0.66,0.1,14,0.263888889,0.209401709,0.302287479,0.231607629,0.134268537,35
2014/7/25 12:00,1,0.764705882,0.409836066,0.61,0.208333333,14,0.248737374,0.166666667,0.250110278,0.316076294,0.096192385,129
2014/7/25 13:00,1,0.764705882,0.409836066,0.61,0,0,0.218434343,0.132478632,0.219106434,0.400544959,0.072144289,127
2014/7/25 14:00,1,0.784313725,0.409836066,0.59,0.208333333,13,0.218434343,0.08974359,0.138256979,0.506811989,0.048096192,110
2014/7/25 15:00,1,0.803921569,0.409836066,0.52,0.233333333,14,0.218434343,0.08974359,0.134286975,0.523160763,0.038076152,74
2014/7/25 16:00,1,0.803921569,0.409836066,0.53,0.2,13,0.063131313,0.085470085,0.130127922,0.550408719,0.04008016,74
2014/7/25 17:00,0,0.803921569,0.393442623,0.49,0.108333333,13,0.140151515,0.085470085,0.134349991,0.610354223,0.04008016,19
2014/7/25 18:00,0,0.784313725,0.409836066,0.52,0.083333333,23,0.189393939,0.098290598,0.134917134,0.599455041,0.036072144,70
2014/7/25 19:00,0,0.764705882,0.409836066,0.63,0.208333333,13,0.118686869,0.111111111,0.106685992,0.506811989,0.032064128,68
2014/7/25 20:00,0,0.725490196,0.409836066,0.67,0.083333333,23,0.151515152,0.136752137,0.112042347,0.438692098,0.032064128,72
2014/7/25 21:00,0,0.705882353,0.442622951,0.74,0.116666667,24,0.160353535,0.14957265,0.17972147,0.340599455,0.046092184,90
2014/7/25 22:00,0,0.68627451,0.442622951,0.71,0.108333333,23,0.131313131,0.106837607,0.108450438,0.321525886,0.032064128,85
2014/7/25 23:00,0,0.666666667,0.442622951,0.69,0.091666667,23,0.11489899,0.102564103,0.110655996,0.310626703,0.036072144,90
2014/7/26 0:00,0,0.666666667,0.442622951,0.68,0.108333333,23,0.106060606,0.094017094,0.11758775,0.326975477,0.052104208,85
2014/7/26 1:00,0,0.647058824,0.442622951,0.73,0.133333333,23,0.142676768,0.094017094,0.120423467,0.332425068,0.044088176,81
2014/7/26 2:00,0,0.647058824,0.442622951,0.74,0.091666667,23,0.109848485,0.085470085,0.123826328,0.337874659,0.04008016,83
2014/7/26 3:00,0,0.647058824,0.442622951,0.72,0.075,23,0.121212121,0.085470085,0.129308715,0.31880109,0.044088176,82
2014/7/26 4:00,0,0.647058824,0.459016393,0.69,0.141666667,23,0.172979798,0.106837607,0.136303485,0.250681199,0.0501002,99
2014/7/26 5:00,0,0.62745098,0.459016393,0.72,0.091666667,23,0.156565657,0.102564103,0.144558573,0.253405995,0.058116232,118
2014/7/26 6:00,0,0.62745098,0.475409836,0.71,0.066666667,23,0.166666667,0.106837607,0.131703321,0.231607629,0.06012024,115
2014/7/26 7:00,0,0.647058824,0.475409836,0.72,0.116666667,24,0.148989899,0.106837607,0.125086647,0.223433243,0.052104208,117
2014/7/26 8:00,0,0.705882353,0.491803279,0.62,0.141666667,23,0.130050505,0.08974359,0.115760287,0.261580381,0.056112224,100
2014/7/26 9:00,0,0.745098039,0.491803279,0.54,0.233333333,23,0.130050505,0.081196581,0.111412187,0.31880109,0.046092184,89
2014/7/26 10:00,0,0.784313725,0.491803279,0.52,0.283333333,23,0.133838384,0.072649573,0.115319176,0.40599455,0.038076152,74
2014/7/26 11:00,0,0.823529412,0.491803279,0.43,0.241666667,23,0.150252525,0.064102564,0.128174428,0.506811989,0.044088176,75
2014/7/26 12:00,0,0.843137255,0.491803279,0.35,0.375,23,0.10479798,0.055555556,0.117776798,0.547683924,0.038076152,73
2014/7/26 13:00,0,0.862745098,0.475409836,0.36,0.358333333,23,0.111111111,0.055555556,0.119730292,0.561307902,0.036072144,71
2014/7/26 14:00,0,0.882352941,0.475409836,0.34,0.325,23,0.107323232,0.055555556,0.106181864,0.583106267,0.028056112,48
2014/7/26 15:00,0,0.882352941,0.459016393,0.34,0.366666667,23,0.107323232,0.064102564,0.104606465,0.583106267,0.03006012,51
2014/7/26 16:00,0,0.882352941,0.459016393,0.3,0.283333333,23,0.092171717,0.068376068,0.099628206,0.51226158,0.02004008,45
2014/7/26 17:00,0,0.882352941,0.459016393,0.31,0.266666667,23,0.082070707,0.072649573,0.089608671,0.53133515,0.02004008,39
2014/7/26 18:00,0,0.862745098,0.459016393,0.34,0.316666667,23,0.101010101,0.08974359,0.077635642,0.534059946,0.026052104,45
2014/7/26 19:00,0,0.823529412,0.459016393,0.41,0.258333333,23,0.121212121,0.106837607,0.084756443,0.463215259,0.028056112,44
2014/7/26 20:00,0,0.784313725,0.475409836,0.48,0.175,23,0.164141414,0.11965812,0.13901317,0.441416894,0.044088176,50
2014/7/26 21:00,0,0.764705882,0.491803279,0.52,0.191666667,23,0.185606061,0.145299145,0.601046065,0.386920981,0.090180361,74
2014/7/26 22:00,0,0.745098039,0.491803279,0.53,0.133333333,23,0.20959596,0.179487179,0.601046065,0.340599455,0.100200401,92
2014/7/26 23:00,0,0.725490196,0.491803279,0.55,0.141666667,23,0.20959596,0.196581197,0.603125591,0.294277929,0.106212425,106
2014/7/27 0:00,0,0.725490196,0.491803279,0.59,0.141666667,13,0.217171717,0.209401709,0.115634255,0.261580381,0.102204409,131
2014/7/27 1:00,0,0.705882353,0.508196721,0.59,0.108333333,23,0.176767677,0.192307692,0.12162077,0.267029973,0.094188377,124
2014/7/27 2:00,0,0.68627451,0.508196721,0.63,0.141666667,13,0.204545455,0.239316239,0.132396496,0.204359673,0.082164329,116
2014/7/27 3:00,0,0.68627451,0.491803279,0.66,0.141666667,23,0.237373737,0.260683761,0.283067616,0.160762943,0.098196393,140
2014/7/27 4:00,0,0.666666667,0.491803279,0.69,0.125,23,0.282828283,0.294871795,0.280925074,0.114441417,0.104208417,172
2014/7/27 5:00,0,0.666666667,0.491803279,0.69,0.116666667,13,0.276515152,0.311965812,0.282437457,0.095367847,0.128256513,180
2014/7/27 6:00,0,0.666666667,0.491803279,0.72,0.1,13,0.271464646,0.273504274,0.278908564,0.098092643,0.108216433,180
2014/7/27 7:00,0,0.68627451,0.508196721,0.71,0.166666667,23,0.242424242,0.264957265,0.182998299,0.098092643,0.104208417,172
2014/7/27 8:00,0,0.725490196,0.508196721,0.71,0.183333333,23,0.207070707,0.213675214,0.171592413,0.182561308,0.102204409,162
2014/7/27 9:00,0,0.745098039,0.508196721,0.65,0.258333333,23,0.207070707,0.136752137,0.124645535,0.310626703,0.074148297,141
2014/7/27 10:00,0,0.784313725,0.508196721,0.59,0.283333333,23,0.183080808,0.106837607,0.111097108,0.38147139,0.052104208,124
2014/7/27 11:00,0,0.803921569,0.491803279,0.55,0.291666667,23,0.14520202,0.068376068,0.103346147,0.452316076,0.034068136,109
2014/7/27 12:00,0,0.823529412,0.491803279,0.5,0.341666667,23,0.125,0.05982906,0.102779003,0.482288828,0.026052104,94
2014/7/27 13:00,0,0.843137255,0.475409836,0.45,0.275,23,0.125,0.055555556,0.099943286,0.476839237,0.026052104,80
2014/7/27 14:00,0,0.862745098,0.459016393,0.42,0.3,23,0.10479798,0.055555556,0.098935031,0.51226158,0.028056112,74
2014/7/27 15:00,0,0.862745098,0.442622951,0.42,0.275,23,0.122474747,0.05982906,0.101770748,0.544959128,0.028056112,76
2014/7/27 16:00,0,0.882352941,0.426229508,0.4,0.391666667,23,0.127525253,0.064102564,0.102463923,0.572207084,0.03006012,74
2014/7/27 17:00,0,0.862745098,0.426229508,0.42,0.3,23,0.137626263,0.064102564,0.102968051,0.596730245,0.034068136,75
2014/7/27 18:00,0,0.862745098,0.409836066,0.45,0.208333333,23,0.132575758,0.072649573,0.098682967,0.577656676,0.032064128,78
2014/7/27 19:00,0,0.823529412,0.409836066,0.52,0.166666667,23,0.202020202,0.08974359,0.098682967,0.553133515,0.06012024,82
2014/7/27 20:00,0,0.803921569,0.426229508,0.57,0.183333333,23,0.188131313,0.094017094,0.099439158,0.46866485,0.052104208,105
2014/7/27 21:00,0,0.784313725,0.426229508,0.59,0.141666667,23,0.189393939,0.106837607,0.100258365,0.403269755,0.048096192,99
2014/7/27 22:00,0,0.764705882,0.426229508,0.65,0.2,23,0.224747475,0.115384615,0.140651585,0.36239782,0.052104208,115
2014/7/27 23:00,0,0.745098039,0.426229508,0.69,0.216666667,23,0.237373737,0.136752137,0.217531035,0.316076294,0.066132265,137
2014/7/28 0:00,0,0.725490196,0.426229508,0.74,0.141666667,23,0.246212121,0.132478632,0.458504002,0.277929155,0.068136273,148
2014/7/28 1:00,0,0.705882353,0.426229508,0.77,0.083333333,3,0.281565657,0.141025641,0.468712584,0.247956403,0.064128257,153
2014/7/28 2:00,0,0.705882353,0.426229508,0.79,0.133333333,23,0.275252525,0.179487179,0.256348856,0.177111717,0.072144289,175
2014/7/28 3:00,0,0.705882353,0.426229508,0.8,0.1,23,0.279040404,0.183760684,0.158359065,0.138964578,0.072144289,195
2014/7/28 4:00,0,0.68627451,0.426229508,0.82,0.058333333,13,0.251262626,0.226495726,0.156090491,0.092643052,0.074148297,191
2014/7/28 5:00,0,0.68627451,0.426229508,0.86,0.091666667,13,0.306818182,0.277777778,0.271283635,0.057220708,0.088176353,195
2014/7/28 6:00,0,0.68627451,0.426229508,0.84,0.108333333,23,0.304292929,0.277777778,0.258680446,0.065395095,0.094188377,222
2014/7/28 7:00,0,0.705882353,0.426229508,0.8,0.175,23,0.284090909,0.200854701,0.253891234,0.125340599,0.102204409,218
2014/7/28 8:00,0,0.745098039,0.426229508,0.76,0.283333333,23,0.284090909,0.14957265,0.173419875,0.223433243,0.094188377,204
2014/7/28 9:00,0,0.764705882,0.426229508,0.69,0.283333333,23,0.284090909,0.102564103,0.108324406,0.316076294,0.06012024,162
2014/7/28 10:00,0,0.803921569,0.426229508,0.63,0.216666667,23,0.284090909,0.072649573,0.101707732,0.373297003,0.04008016,133
2014/7/28 11:00,0,0.823529412,0.426229508,0.59,0.291666667,23,0.284090909,0.047008547,0.095658202,0.42506812,0.026052104,105
2014/7/28 12:00,0,0.843137255,0.409836066,0.51,0.275,23,0.284090909,0.051282051,0.095469154,0.463215259,0.02004008,98
2014/7/28 13:00,0,0.862745098,0.409836066,0.51,0.191666667,23,0.284090909,0.051282051,0.097989791,0.506811989,0.022044088,85
2014/7/28 14:00,0,0.862745098,0.393442623,0.45,0.25,23,0.118686869,0.051282051,0.10889155,0.528610354,0.026052104,77
2014/7/28 15:00,0,0.862745098,0.393442623,0.42,0.216666667,23,0.15530303,0.05982906,0.106118848,0.596730245,0.026052104,85
2014/7/28 16:00,0,0.882352941,0.37704918,0.39,0.233333333,23,0.132575758,0.068376068,0.100510429,0.596730245,0.028056112,89
2014/7/28 17:00,0,0.862745098,0.360655738,0.39,0.391666667,13,0.127525253,0.068376068,0.09956519,0.588555858,0.026052104,78
2014/7/28 18:00,0,0.843137255,0.360655738,0.44,0.383333333,13,0.161616162,0.072649573,0.103724242,0.591280654,0.026052104,77
2014/7/28 19:00,0,0.823529412,0.360655738,0.48,0.158333333,23,0.194444444,0.098290598,0.105110593,0.550408719,0.028056112,85
2014/7/28 20:00,0,0.803921569,0.37704918,0.51,0.1,13,0.218434343,0.111111111,0.106622976,0.495912807,0.036072144,104
2014/7/28 21:00,0,0.784313725,0.37704918,0.55,0.15,23,0.242424242,0.132478632,0.122250929,0.435967302,0.044088176,117
2014/7/28 22:00,0,0.764705882,0.393442623,0.6,0.15,23,0.26010101,0.141025641,0.144936669,0.416893733,0.0501002,122
2014/7/28 23:00,0,0.764705882,0.393442623,0.63,0.125,23,0.289141414,0.145299145,0.182746235,0.386920981,0.072144289,150
2014/7/29 0:00,0,0.745098039,0.393442623,0.66,0.158333333,13,0.263888889,0.136752137,0.121179658,0.272479564,0.076152305,40
2014/7/29 1:00,0,0.725490196,0.393442623,0.7,0.133333333,13,0.228535354,0.153846154,0.122124898,0.272479564,0.068136273,132
2014/7/29 2:00,0,0.725490196,0.393442623,0.73,0.083333333,23,0.247474747,0.145299145,0.129623795,0.302452316,0.064128257,140
2014/7/29 3:00,0,0.725490196,0.393442623,0.74,0.158333333,23,0.320707071,0.166666667,0.229504065,0.250681199,0.078156313,171
2014/7/29 4:00,0,0.725490196,0.393442623,0.72,0.075,13,0.304292929,0.192307692,0.171151301,0.201634877,0.078156313,198
2014/7/29 5:00,0,0.68627451,0.393442623,0.81,0.133333333,13,0.272727273,0.192307692,0.142983175,0.201634877,0.074148297,188
2014/7/29 6:00,0,0.68627451,0.393442623,0.81,0.125,13,0.292929293,0.188034188,0.153065726,0.267029973,0.100200401,195
2014/7/29 7:00,0,0.705882353,0.409836066,0.78,0.133333333,13,0.329545455,0.188034188,0.16138383,0.291553134,0.124248497,200
2014/7/29 8:00,1,0.745098039,0.409836066,0.71,0.183333333,13,0.353535354,0.200854701,0.250362342,0.258855586,0.120240481,207
2014/7/29 9:00,1,0.784313725,0.409836066,0.66,0.291666667,23,0.291666667,0.145299145,0.187661478,0.27520436,0.136272545,203
2014/7/29 10:00,1,0.803921569,0.409836066,0.61,0.258333333,23,0.25,0.136752137,0.166551137,0.302452316,0.200400802,162
2014/7/29 11:00,1,0.823529412,0.409836066,0.6,0.3,23,0.25,0.085470085,0.124456487,0.367847411,0.106212425,139
2014/7/29 12:00,1,0.843137255,0.393442623,0.51,0.275,23,0.25,0.064102564,0.103283131,0.414168937,0.064128257,105
2014/7/29 13:00,1,0.843137255,0.37704918,0.49,0.425,13,0.25,0.051282051,0.098430903,0.422343324,0.032064128,86
2014/7/29 14:00,1,0.862745098,0.37704918,0.46,0.25,13,0.097222222,0.051282051,0.094523915,0.422343324,0.022044088,74
2014/7/29 15:00,1,0.862745098,0.360655738,0.43,0.291666667,13,0.089646465,0.047008547,0.091373117,0.42506812,0.016032064,65
2014/7/29 16:00,1,0.882352941,0.360655738,0.4,0.283333333,13,0.082070707,0.055555556,0.089797719,0.419618529,0.012024048,55
2014/7/29 17:00,5,0.862745098,0.344262295,0.42,0.2,13,0.256313131,0.068376068,0.110466948,0.523160763,0.026052104,63
2014/7/29 18:00,5,0.843137255,0.344262295,0.47,0.35,13,0.213383838,0.081196581,0.120801563,0.57493188,0.034068136,100
2014/7/29 19:00,5,0.823529412,0.344262295,0.51,0.225,13,0.218434343,0.08974359,0.13000189,0.585831063,0.034068136,119
2014/7/29 20:00,5,0.784313725,0.360655738,0.57,0.183333333,13,0.171717172,0.085470085,0.11991934,0.506811989,0.026052104,110
2014/7/29 21:00,5,0.784313725,0.360655738,0.57,0.208333333,13,0.169191919,0.128205128,0.118532989,0.411444142,0.016032064,94
2014/7/29 22:00,5,0.764705882,0.37704918,0.53,0.375,13,0.136363636,0.111111111,0.113365682,0.386920981,0.018036072,92
2014/7/29 23:00,5,0.764705882,0.37704918,0.59,0.216666667,13,0.112373737,0.072649573,0.113428697,0.378746594,0.024048096,84
2014/7/30 0:00,5,0.745098039,0.360655738,0.65,0.141666667,13,0.136363636,0.098290598,0.140084441,0.302452316,0.028056112,68
2014/7/30 1:00,5,0.745098039,0.360655738,0.63,0.2,13,0.123737374,0.170940171,0.125779822,0.242506812,0.03006012,65
2014/7/30 2:00,5,0.745098039,0.360655738,0.66,0.208333333,23,0.161616162,0.115384615,0.120423467,0.253405995,0.028056112,66
2014/7/30 3:00,5,0.725490196,0.37704918,0.68,0.075,24,0.146464646,0.102564103,0.116579495,0.237057221,0.02004008,67
2014/7/30 4:00,5,0.725490196,0.360655738,0.78,0.141666667,14,0.15530303,0.106837607,0.150734136,0.188010899,0.026052104,76
2014/7/30 5:00,5,0.705882353,0.37704918,0.83,0.1,14,0.166666667,0.115384615,0.143235239,0.152588556,0.034068136,86
2014/7/30 6:00,5,0.705882353,0.37704918,0.79,0.108333333,13,0.159090909,0.145299145,0.129812843,0.111716621,0.054108216,100
2014/7/30 7:00,5,0.725490196,0.37704918,0.76,0.016666667,9,0.212121212,0.170940171,0.163967484,0.092643052,0.082164329,116
2014/7/30 8:00,5,0.725490196,0.393442623,0.83,0.091666667,24,0.21969697,0.145299145,0.127796332,0.114441417,0.078156313,123
2014/7/30 9:00,5,0.725490196,0.409836066,0.83,0.208333333,24,0.213383838,0.153846154,0.131514273,0.122615804,0.072144289,127
2014/7/30 10:00,5,0.705882353,0.409836066,0.85,0.241666667,24,0.212121212,0.136752137,0.129938875,0.182561308,0.066132265,129
2014/7/30 11:00,5,0.705882353,0.409836066,0.8,0.375,24,0.141414141,0.094017094,0.138572059,0.237057221,0.038076152,111
2014/7/30 12:00,5,0.705882353,0.426229508,0.79,0.266666667,14,0.141414141,0.085470085,0.129056651,0.316076294,0.026052104,68
2014/7/30 13:00,5,0.725490196,0.409836066,0.71,0.091666667,14,0.141414141,0.076923077,0.106622976,0.31880109,0.018036072,53
2014/7/30 14:00,5,0.725490196,0.409836066,0.71,0,0,0.08459596,0.072649573,0.105299641,0.356948229,0.016032064,53
2014/7/30 15:00,5,0.764705882,0.409836066,0.59,0.216666667,14,0.14520202,0.128205128,0.119352196,0.316076294,0.018036072,71
2014/7/30 16:00,5,0.784313725,0.409836066,0.55,0.125,14,0.138888889,0.11965812,0.124645535,0.313351499,0.018036072,74
2014/7/30 17:00,1,0.784313725,0.393442623,0.57,0.183333333,14,0.156565657,0.111111111,0.123322201,0.346049046,0.014028056,75
2014/7/30 18:00,1,0.764705882,0.393442623,0.64,0.241666667,14,0.204545455,0.153846154,0.154452076,0.321525886,0.02004008,93
2014/7/30 19:00,1,0.764705882,0.409836066,0.7,0.183333333,13,0.202020202,0.153846154,0.158485097,0.316076294,0.022044088,112
2014/7/30 20:00,1,0.745098039,0.409836066,0.76,0.158333333,13,0.214646465,0.115384615,0.135862373,0.280653951,0.02004008,113
2014/7/30 21:00,1,0.725490196,0.426229508,0.83,0.066666667,13,0.217171717,0.115384615,0.139832378,0.207084469,0.03006012,137
2014/7/30 22:00,1,0.705882353,0.442622951,0.89,0.141666667,13,0.185606061,0.128205128,0.147394291,0.152588556,0.032064128,127
2014/7/30 23:00,1,0.705882353,0.442622951,0.88,0.141666667,13,0.164141414,0.102564103,0.152813662,0.174386921,0.042084168,125
2014/7/31 0:00,1,0.705882353,0.442622951,0.88,0.15,13,0.164141414,0.076923077,0.123322201,0.209809264,0.03006012,110
2014/7/31 1:00,1,0.68627451,0.442622951,0.9,0.183333333,13,0.164141414,0.076923077,0.102652971,0.209809264,0.018036072,87
2014/7/31 2:00,1,0.68627451,0.442622951,0.9,0.125,13,0.164141414,0.068376068,0.098745983,0.215258856,0.012024048,71
2014/7/31 3:00,1,0.68627451,0.442622951,0.91,0.016666667,9,0.119949495,0.072649573,0.100888525,0.201634877,0.012024048,73
2014/7/31 4:00,1,0.666666667,0.442622951,0.94,0.1,24,0.127525253,0.081196581,0.103220115,0.182561308,0.038076152,79
2014/7/31 5:00,1,0.68627451,0.442622951,0.92,0.066666667,14,0.162878788,0.128205128,0.117902829,0.119891008,0.028056112,86
2014/7/31 6:00,1,0.68627451,0.459016393,0.94,0.05,24,0.189393939,0.162393162,0.133215704,0.081743869,0.048096192,96
2014/7/31 7:00,1,0.68627451,0.459016393,0.91,0.091666667,14,0.175505051,0.141025641,0.115634255,0.103542234,0.118236473,107
2014/7/31 8:00,0,0.705882353,0.459016393,0.85,0.183333333,13,0.156565657,0.141025641,0.122818073,0.119891008,0.058116232,103
2014/7/31 9:00,0,0.745098039,0.459016393,0.75,0.175,13,0.132575758,0.128205128,0.164408595,0.160762943,0.064128257,100
2014/7/31 10:00,0,0.764705882,0.459016393,0.69,0.183333333,13,0.161616162,0.11965812,0.172852732,0.215258856,0.090180361,107
2014/7/31 11:00,0,0.784313725,0.442622951,0.63,0.208333333,13,0.151515152,0.098290598,0.133719831,0.280653951,0.048096192,107
2014/7/31 12:00,0,0.803921569,0.442622951,0.59,0.166666667,14,0.15530303,0.085470085,0.149347785,0.343324251,0.054108216,99
2014/7/31 13:00,0,0.803921569,0.426229508,0.58,0.125,13,0.136363636,0.068376068,0.134034911,0.403269755,0.0501002,91
2014/7/31 14:00,0,0.823529412,0.426229508,0.5,0.216666667,13,0.127525253,0.064102564,0.124960615,0.427792916,0.036072144,80
2014/7/31 15:00,0,0.823529412,0.426229508,0.5,0.283333333,13,0.113636364,0.072649573,0.112231395,0.449591281,0.032064128,78
2014/7/31 16:00,0,0.803921569,0.409836066,0,0.15,13,0.087121212,0.068376068,0.104606465,0.419618529,0.026052104,66
2014/7/31 17:00,0,0.803921569,0.409836066,0.63,0.233333333,13,0.103535354,0.068376068,0.108009326,0.367847411,0.024048096,57
2014/7/31 18:00,0,0.784313725,0.409836066,0.66,0.325,13,0.10479798,0.076923077,0.09988027,0.291553134,0.02004008,53
2014/7/31 19:00,0,0.764705882,0.409836066,0.7,0.258333333,3,0.102272727,0.094017094,0.098872015,0.25613079,0.016032064,54
2014/7/31 20:00,0,0.745098039,0.409836066,0.79,0.183333333,13,0.152777778,0.081196581,0.099313126,0.226158038,0.01002004,47
2014/7/31 21:00,0,0.725490196,0.442622951,0.85,0.15,3,0.070707071,0.08974359,0.100636461,0.196185286,0.006012024,41
2014/7/31 22:00,0,0.725490196,0.442622951,0.88,0.125,13,0.095959596,0.094017094,0.100447413,0.179836512,0.006012024,46
2014/7/31 23:00,0,0.725490196,0.442622951,0.9,0.241666667,1,0.078282828,0.081196581,0.095910265,0.196185286,0.008016032,60
2014/8/1 0:00,0,0.705882353,0.442622951,0.91,0.091666667,13,0.078282828,0.085470085,0.09691852,0.188010899,0.008016032,60
2014/8/1 1:00,0,0.705882353,0.426229508,0.91,0.091666667,1,0.073232323,0.094017094,0.095028042,0.185286104,0.008016032,57
2014/8/1 2:00,0,0.705882353,0.426229508,0.94,0.141666667,1,0.064393939,0.094017094,0.094712962,0.171662125,0.006012024,52
2014/8/1 3:00,0,0.705882353,0.426229508,0.96,0.183333333,13,0.071969697,0.08974359,0.095280106,0.16893733,0.006012024,52
2014/8/1 4:00,0,0.705882353,0.426229508,0.98,0,1,0.079545455,0.094017094,0.101203605,0.152588556,0.006012024,58
2014/8/1 5:00,0,0.705882353,0.426229508,0.99,0.125,1,0.088383838,0.111111111,0.103346147,0.133514986,0.006012024,62
2014/8/1 6:00,0,0.705882353,0.426229508,0.99,0.133333333,1,0.073232323,0.094017094,0.09553217,0.138964578,0.006012024,55
2014/8/1 7:00,0,0.725490196,0.426229508,0.97,0.25,1,0.075757576,0.128205128,0.119982356,0.119891008,0.008016032,53
2014/8/1 8:00,0,0.764705882,0.426229508,0.87,0.075,14,0.070707071,0.081196581,0.11695759,0.166212534,0.006012024,53
2014/8/1 9:00,0,0.764705882,0.442622951,0.79,0.133333333,14,0.088383838,0.076923077,0.118848069,0.188010899,0.006012024,58
2014/8/1 10:00,0,0.784313725,0.442622951,0.77,0.133333333,1,0.113636364,0.072649573,0.113995841,0.228882834,0.006012024,67
2014/8/1 11:00,0,0.803921569,0.426229508,0.68,0.15,1,0.156565657,0.106837607,0.115697271,0.253405995,0.006012024,84
2014/8/1 12:00,0,0.823529412,0.426229508,0.64,0.216666667,13,0.171717172,0.08974359,0.134413006,0.307901907,0.008016032,104
2014/8/1 13:00,0,0.843137255,0.426229508,0.61,0.3,1,0.128787879,0.055555556,0.107001071,0.324250681,0.016032064,95
2014/8/1 14:00,0,0.843137255,0.409836066,0.58,0.266666667,13,0.128787879,0.051282051,0.09023883,0.288828338,0.022044088,63
2014/8/1 15:00,0,0.843137255,0.409836066,0.61,0.183333333,1,0.042929293,0.05982906,0.086079778,0.288828338,0.02004008,33
2014/8/1 16:00,0,0.843137255,0.393442623,0.61,0.283333333,1,0.049242424,0.05982906,0.088096288,0.414168937,0.022044088,23
2014/8/1 17:00,0,0.843137255,0.393442623,0.61,0.283333333,13,0.050505051,0.055555556,0.091310101,0.359673025,0.022044088,28
